Datetime,server name,ApplicationName,max CPU utilization,CPUUtilizationDate,max Memory Utilization,MemoryUtilizationDate,Wait type,Wait time(ms),Most expensive query by cpu,Most expensive query by cpu  URL,Most expensive query by physical reads,Most expensive query by physical reads URL ,JobsURL,Cach Hit Ratio
4/29/2025,HC1DBSQ26PV,"BusRule,Carlyle,Citrix,Confluence,Credant,CTX,Default_lab_project,EMS,Heat,Infra Reporting,IT_INFRA_REPORTING,jira,Lansweeper,M365,Netwrix,QualityCenter,SEP,SNTRSRV,Symantec",9,01:35.7,98,09:52.9,PAGEIOLATCH_SH,59973,SELECT COUNT(*) AS total FROM (SELECT * FROM web50repnotlatestbuildwin10) tmptabl,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/99df2478-f3d8-4f24-9785-9a404a08f0e4?experience=power-bi&subfolderId=30544,"select severity, count(severity) from alerts where resolve_id = @P0 and create_date < @P1 group by severity order by severit",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/fbc8d6fb-2a40-41ee-abd4-abf0a9481936?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e425b03d-7014-4add-8049-02b82d112cf5?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ26PV,"BusRule,Carlyle,Citrix,Confluence,Credant,CTX,Default_lab_project,EMS,Heat,Infra Reporting,IT_INFRA_REPORTING,jira,Lansweeper,M365,Netwrix,QualityCenter,SEP,SNTRSRV,Symantec",9,01:35.7,98,09:52.9,PREEMPTIVE_OS_AUTHENTICATIONOPS,55086,SELECT COUNT(*) AS total FROM (SELECT * FROM web50repnotlatestbuildwin10) tmptabl,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/99df2478-f3d8-4f24-9785-9a404a08f0e4?experience=power-bi&subfolderId=30544,"select severity, count(severity) from alerts where resolve_id = @P0 and create_date < @P1 group by severity order by severit",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/fbc8d6fb-2a40-41ee-abd4-abf0a9481936?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e425b03d-7014-4add-8049-02b82d112cf5?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ26PV,"BusRule,Carlyle,Citrix,Confluence,Credant,CTX,Default_lab_project,EMS,Heat,Infra Reporting,IT_INFRA_REPORTING,jira,Lansweeper,M365,Netwrix,QualityCenter,SEP,SNTRSRV,Symantec",9,01:35.7,98,09:52.9,SOS_SCHEDULER_YIELD,16453,SELECT COUNT(*) AS total FROM (SELECT * FROM web50repnotlatestbuildwin10) tmptabl,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/99df2478-f3d8-4f24-9785-9a404a08f0e4?experience=power-bi&subfolderId=30544,"select severity, count(severity) from alerts where resolve_id = @P0 and create_date < @P1 group by severity order by severit",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/fbc8d6fb-2a40-41ee-abd4-abf0a9481936?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e425b03d-7014-4add-8049-02b82d112cf5?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ23PV,SharePoint,23,01:28.9,100,09:52.4,BACKUPTHREAD,155,"SELECT t14.*, CASE WHEN t14.[tp_Ordinal] IS NULL OR t14.[tp_Ordinal] = 0 THEN t16.[MetaInfo] ELSE NULL END AS c34, CASE WHEN t14.[tp_Ordinal] IS NULL OR t14.[tp_Ordinal] = 0 THEN t15.[ntext1] ELSE NULL END AS ntext1 FROM (SELECT DISTINCT t11.*, t12.[tp_Or",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/57579e74-2ef9-457e-8e7a-eb51661bc5f2?experience=power-bi&subfolderId=30544,"SELECT DISTINCT aggrTable#2.Count# AS __Count#2, aggrTable#1.Count# AS __Count#1, t1.[nvarchar1] AS c19c20, UserData.[int2], aggrTable#2.GroupCol#1 AS __GroupCol#2, aggrTable#2.AggrNewID# AS __AggrNewID#2, aggrTable#1.AggrNewID# AS __AggrNewID#1, aggrTabl",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e946cd2f-3f4f-4c7d-8866-791e71a0620c?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/41d1f2f8-9c33-478e-aa96-93cd99a6b6d0?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ23PV,SharePoint,23,01:28.9,100,09:52.4,MEMORY_ALLOCATION_EXT,29,"SELECT t14.*, CASE WHEN t14.[tp_Ordinal] IS NULL OR t14.[tp_Ordinal] = 0 THEN t16.[MetaInfo] ELSE NULL END AS c34, CASE WHEN t14.[tp_Ordinal] IS NULL OR t14.[tp_Ordinal] = 0 THEN t15.[ntext1] ELSE NULL END AS ntext1 FROM (SELECT DISTINCT t11.*, t12.[tp_Or",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/57579e74-2ef9-457e-8e7a-eb51661bc5f2?experience=power-bi&subfolderId=30544,"SELECT DISTINCT aggrTable#2.Count# AS __Count#2, aggrTable#1.Count# AS __Count#1, t1.[nvarchar1] AS c19c20, UserData.[int2], aggrTable#2.GroupCol#1 AS __GroupCol#2, aggrTable#2.AggrNewID# AS __AggrNewID#2, aggrTable#1.AggrNewID# AS __AggrNewID#1, aggrTabl",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e946cd2f-3f4f-4c7d-8866-791e71a0620c?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/41d1f2f8-9c33-478e-aa96-93cd99a6b6d0?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ23PV,SharePoint,23,01:28.9,100,09:52.4,PAGEIOLATCH_EX,39,"SELECT t14.*, CASE WHEN t14.[tp_Ordinal] IS NULL OR t14.[tp_Ordinal] = 0 THEN t16.[MetaInfo] ELSE NULL END AS c34, CASE WHEN t14.[tp_Ordinal] IS NULL OR t14.[tp_Ordinal] = 0 THEN t15.[ntext1] ELSE NULL END AS ntext1 FROM (SELECT DISTINCT t11.*, t12.[tp_Or",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/57579e74-2ef9-457e-8e7a-eb51661bc5f2?experience=power-bi&subfolderId=30544,"SELECT DISTINCT aggrTable#2.Count# AS __Count#2, aggrTable#1.Count# AS __Count#1, t1.[nvarchar1] AS c19c20, UserData.[int2], aggrTable#2.GroupCol#1 AS __GroupCol#2, aggrTable#2.AggrNewID# AS __AggrNewID#2, aggrTable#1.AggrNewID# AS __AggrNewID#1, aggrTabl",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e946cd2f-3f4f-4c7d-8866-791e71a0620c?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/41d1f2f8-9c33-478e-aa96-93cd99a6b6d0?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ23PV,SharePoint,23,01:28.9,100,09:52.4,PAGEIOLATCH_SH,37,"SELECT t14.*, CASE WHEN t14.[tp_Ordinal] IS NULL OR t14.[tp_Ordinal] = 0 THEN t16.[MetaInfo] ELSE NULL END AS c34, CASE WHEN t14.[tp_Ordinal] IS NULL OR t14.[tp_Ordinal] = 0 THEN t15.[ntext1] ELSE NULL END AS ntext1 FROM (SELECT DISTINCT t11.*, t12.[tp_Or",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/57579e74-2ef9-457e-8e7a-eb51661bc5f2?experience=power-bi&subfolderId=30544,"SELECT DISTINCT aggrTable#2.Count# AS __Count#2, aggrTable#1.Count# AS __Count#1, t1.[nvarchar1] AS c19c20, UserData.[int2], aggrTable#2.GroupCol#1 AS __GroupCol#2, aggrTable#2.AggrNewID# AS __AggrNewID#2, aggrTable#1.AggrNewID# AS __AggrNewID#1, aggrTabl",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e946cd2f-3f4f-4c7d-8866-791e71a0620c?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/41d1f2f8-9c33-478e-aa96-93cd99a6b6d0?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ23PV,SharePoint,23,01:28.9,100,09:52.4,PAGELATCH_EX,9,"SELECT t14.*, CASE WHEN t14.[tp_Ordinal] IS NULL OR t14.[tp_Ordinal] = 0 THEN t16.[MetaInfo] ELSE NULL END AS c34, CASE WHEN t14.[tp_Ordinal] IS NULL OR t14.[tp_Ordinal] = 0 THEN t15.[ntext1] ELSE NULL END AS ntext1 FROM (SELECT DISTINCT t11.*, t12.[tp_Or",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/57579e74-2ef9-457e-8e7a-eb51661bc5f2?experience=power-bi&subfolderId=30544,"SELECT DISTINCT aggrTable#2.Count# AS __Count#2, aggrTable#1.Count# AS __Count#1, t1.[nvarchar1] AS c19c20, UserData.[int2], aggrTable#2.GroupCol#1 AS __GroupCol#2, aggrTable#2.AggrNewID# AS __AggrNewID#2, aggrTable#1.AggrNewID# AS __AggrNewID#1, aggrTabl",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e946cd2f-3f4f-4c7d-8866-791e71a0620c?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/41d1f2f8-9c33-478e-aa96-93cd99a6b6d0?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ23PV,SharePoint,23,01:28.9,100,09:52.4,SOS_SCHEDULER_YIELD,85,"SELECT t14.*, CASE WHEN t14.[tp_Ordinal] IS NULL OR t14.[tp_Ordinal] = 0 THEN t16.[MetaInfo] ELSE NULL END AS c34, CASE WHEN t14.[tp_Ordinal] IS NULL OR t14.[tp_Ordinal] = 0 THEN t15.[ntext1] ELSE NULL END AS ntext1 FROM (SELECT DISTINCT t11.*, t12.[tp_Or",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/57579e74-2ef9-457e-8e7a-eb51661bc5f2?experience=power-bi&subfolderId=30544,"SELECT DISTINCT aggrTable#2.Count# AS __Count#2, aggrTable#1.Count# AS __Count#1, t1.[nvarchar1] AS c19c20, UserData.[int2], aggrTable#2.GroupCol#1 AS __GroupCol#2, aggrTable#2.AggrNewID# AS __AggrNewID#2, aggrTable#1.AggrNewID# AS __AggrNewID#1, aggrTabl",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e946cd2f-3f4f-4c7d-8866-791e71a0620c?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/41d1f2f8-9c33-478e-aa96-93cd99a6b6d0?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ23PV,SharePoint,23,01:28.9,100,09:52.4,WRITELOG,385,"SELECT t14.*, CASE WHEN t14.[tp_Ordinal] IS NULL OR t14.[tp_Ordinal] = 0 THEN t16.[MetaInfo] ELSE NULL END AS c34, CASE WHEN t14.[tp_Ordinal] IS NULL OR t14.[tp_Ordinal] = 0 THEN t15.[ntext1] ELSE NULL END AS ntext1 FROM (SELECT DISTINCT t11.*, t12.[tp_Or",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/57579e74-2ef9-457e-8e7a-eb51661bc5f2?experience=power-bi&subfolderId=30544,"SELECT DISTINCT aggrTable#2.Count# AS __Count#2, aggrTable#1.Count# AS __Count#1, t1.[nvarchar1] AS c19c20, UserData.[int2], aggrTable#2.GroupCol#1 AS __GroupCol#2, aggrTable#2.AggrNewID# AS __AggrNewID#2, aggrTable#1.AggrNewID# AS __AggrNewID#1, aggrTabl",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e946cd2f-3f4f-4c7d-8866-791e71a0620c?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/41d1f2f8-9c33-478e-aa96-93cd99a6b6d0?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ25PV,Demisto,0,01:20.3,100,09:52.8,SOS_WORK_DISPATCHER,46447416,"WITH DB_CPU_Stats 
            AS 
            (SELECT pa.DatabaseID, 
                    DB_Name(pa.DatabaseID) AS [database_name],
                    SUM(CAST(qs.total_worker_time AS bigint) /1000) AS [cpu_time_ms]
            FROM sys.dm_exec_qu",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e5624b72-ff11-4f1a-af19-a009c218181a?experience=power-bi&subfolderId=30544,DELETE [SSA].[dbo].[DIVFS]  WHERE [AUDIT_DATETIME]<(getdate()-@1,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/17af1147-f387-4e6b-999d-c82079582c0c?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/fb3adaac-318e-4db0-a558-d6ceb990269f?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ26PV,"BusRule,Carlyle,Citrix,Confluence,Credant,CTX,Default_lab_project,EMS,Heat,Infra Reporting,IT_INFRA_REPORTING,jira,Lansweeper,M365,Netwrix,QualityCenter,SEP,SNTRSRV,Symantec",9,01:35.7,98,09:52.9,ASYNC_IO_COMPLETION,30132,SELECT COUNT(*) AS total FROM (SELECT * FROM web50repnotlatestbuildwin10) tmptabl,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/99df2478-f3d8-4f24-9785-9a404a08f0e4?experience=power-bi&subfolderId=30544,"select severity, count(severity) from alerts where resolve_id = @P0 and create_date < @P1 group by severity order by severit",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/fbc8d6fb-2a40-41ee-abd4-abf0a9481936?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e425b03d-7014-4add-8049-02b82d112cf5?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ26PV,"BusRule,Carlyle,Citrix,Confluence,Credant,CTX,Default_lab_project,EMS,Heat,Infra Reporting,IT_INFRA_REPORTING,jira,Lansweeper,M365,Netwrix,QualityCenter,SEP,SNTRSRV,Symantec",9,01:35.7,98,09:52.9,ASYNC_NETWORK_IO,18459,SELECT COUNT(*) AS total FROM (SELECT * FROM web50repnotlatestbuildwin10) tmptabl,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/99df2478-f3d8-4f24-9785-9a404a08f0e4?experience=power-bi&subfolderId=30544,"select severity, count(severity) from alerts where resolve_id = @P0 and create_date < @P1 group by severity order by severit",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/fbc8d6fb-2a40-41ee-abd4-abf0a9481936?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e425b03d-7014-4add-8049-02b82d112cf5?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ26PV,"BusRule,Carlyle,Citrix,Confluence,Credant,CTX,Default_lab_project,EMS,Heat,Infra Reporting,IT_INFRA_REPORTING,jira,Lansweeper,M365,Netwrix,QualityCenter,SEP,SNTRSRV,Symantec",9,01:35.7,98,09:52.9,BACKUPBUFFER,31659,SELECT COUNT(*) AS total FROM (SELECT * FROM web50repnotlatestbuildwin10) tmptabl,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/99df2478-f3d8-4f24-9785-9a404a08f0e4?experience=power-bi&subfolderId=30544,"select severity, count(severity) from alerts where resolve_id = @P0 and create_date < @P1 group by severity order by severit",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/fbc8d6fb-2a40-41ee-abd4-abf0a9481936?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e425b03d-7014-4add-8049-02b82d112cf5?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ27PV,McAfee,0,01:57.4,100,09:53.1,ASYNC_NETWORK_IO,1854,"DELETE
			FROM [ComplianceCore].Machines_Users
			WHERE [ComplianceCore].Machines_Users.MachineId = @MachineI",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/9df1b0bb-e9f7-474c-866e-377c954a1223?experience=power-bi&subfolderId=30544,"WITH CTE_JobHistory(InstanceID,JoB_ID,server,RUN_DATE,STEP_ID )
AS
(
SELECT  MAX (INSTANCE_ID),
         h.job_id,
		 server,
		 h.run_date,
		H.STEP_ID 
       
        --h.step_name,  
         
        --h.run_time,  
       
       -- h.message   
",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/10f5e11d-77de-4989-8acd-fd8612df2a64?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/69084ed6-05c6-40be-b803-d2a333f55539?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ27PV,McAfee,0,01:57.4,100,09:53.1,BACKUPIO,10173,"DELETE
			FROM [ComplianceCore].Machines_Users
			WHERE [ComplianceCore].Machines_Users.MachineId = @MachineI",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/9df1b0bb-e9f7-474c-866e-377c954a1223?experience=power-bi&subfolderId=30544,"WITH CTE_JobHistory(InstanceID,JoB_ID,server,RUN_DATE,STEP_ID )
AS
(
SELECT  MAX (INSTANCE_ID),
         h.job_id,
		 server,
		 h.run_date,
		H.STEP_ID 
       
        --h.step_name,  
         
        --h.run_time,  
       
       -- h.message   
",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/10f5e11d-77de-4989-8acd-fd8612df2a64?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/69084ed6-05c6-40be-b803-d2a333f55539?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ27PV,McAfee,0,01:57.4,100,09:53.1,BACKUPTHREAD,8933,"DELETE
			FROM [ComplianceCore].Machines_Users
			WHERE [ComplianceCore].Machines_Users.MachineId = @MachineI",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/9df1b0bb-e9f7-474c-866e-377c954a1223?experience=power-bi&subfolderId=30544,"WITH CTE_JobHistory(InstanceID,JoB_ID,server,RUN_DATE,STEP_ID )
AS
(
SELECT  MAX (INSTANCE_ID),
         h.job_id,
		 server,
		 h.run_date,
		H.STEP_ID 
       
        --h.step_name,  
         
        --h.run_time,  
       
       -- h.message   
",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/10f5e11d-77de-4989-8acd-fd8612df2a64?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/69084ed6-05c6-40be-b803-d2a333f55539?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ27PV,McAfee,0,01:57.4,100,09:53.1,LCK_M_U,1682,"DELETE
			FROM [ComplianceCore].Machines_Users
			WHERE [ComplianceCore].Machines_Users.MachineId = @MachineI",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/9df1b0bb-e9f7-474c-866e-377c954a1223?experience=power-bi&subfolderId=30544,"WITH CTE_JobHistory(InstanceID,JoB_ID,server,RUN_DATE,STEP_ID )
AS
(
SELECT  MAX (INSTANCE_ID),
         h.job_id,
		 server,
		 h.run_date,
		H.STEP_ID 
       
        --h.step_name,  
         
        --h.run_time,  
       
       -- h.message   
",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/10f5e11d-77de-4989-8acd-fd8612df2a64?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/69084ed6-05c6-40be-b803-d2a333f55539?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ27PV,McAfee,0,01:57.4,100,09:53.1,WRITELOG,6759,"DELETE
			FROM [ComplianceCore].Machines_Users
			WHERE [ComplianceCore].Machines_Users.MachineId = @MachineI",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/9df1b0bb-e9f7-474c-866e-377c954a1223?experience=power-bi&subfolderId=30544,"WITH CTE_JobHistory(InstanceID,JoB_ID,server,RUN_DATE,STEP_ID )
AS
(
SELECT  MAX (INSTANCE_ID),
         h.job_id,
		 server,
		 h.run_date,
		H.STEP_ID 
       
        --h.step_name,  
         
        --h.run_time,  
       
       -- h.message   
",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/10f5e11d-77de-4989-8acd-fd8612df2a64?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/69084ed6-05c6-40be-b803-d2a333f55539?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ31PV,,0,01:46.4,100,09:53.5,ASYNC_NETWORK_IO,2257,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAudit_0_133895820274960000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e02aeda1-e387-4310-93a2-42c3cfd79b14?experience=power-bi&subfolderId=30544,select * from [dbo].[DIVFS,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/59a67bf6-89f1-452c-a854-6d618a93c94b?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/116f82e0-7ca8-46b3-a72e-cd9390d2c80b?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ31PV,,0,01:46.4,100,09:53.5,CXCONSUMER,241,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAudit_0_133895820274960000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e02aeda1-e387-4310-93a2-42c3cfd79b14?experience=power-bi&subfolderId=30544,select * from [dbo].[DIVFS,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/59a67bf6-89f1-452c-a854-6d618a93c94b?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/116f82e0-7ca8-46b3-a72e-cd9390d2c80b?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ31PV,,0,01:46.4,100,09:53.5,LCK_M_S,71,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAudit_0_133895820274960000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e02aeda1-e387-4310-93a2-42c3cfd79b14?experience=power-bi&subfolderId=30544,select * from [dbo].[DIVFS,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/59a67bf6-89f1-452c-a854-6d618a93c94b?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/116f82e0-7ca8-46b3-a72e-cd9390d2c80b?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ31PV,,0,01:46.4,100,09:53.5,MEMORY_ALLOCATION_EXT,58,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAudit_0_133895820274960000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e02aeda1-e387-4310-93a2-42c3cfd79b14?experience=power-bi&subfolderId=30544,select * from [dbo].[DIVFS,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/59a67bf6-89f1-452c-a854-6d618a93c94b?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/116f82e0-7ca8-46b3-a72e-cd9390d2c80b?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ31PV,,0,01:46.4,100,09:53.5,MSQL_XP,128,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAudit_0_133895820274960000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e02aeda1-e387-4310-93a2-42c3cfd79b14?experience=power-bi&subfolderId=30544,select * from [dbo].[DIVFS,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/59a67bf6-89f1-452c-a854-6d618a93c94b?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/116f82e0-7ca8-46b3-a72e-cd9390d2c80b?experience=power-bi&subfolderId=30544,100
